left_index,right_index,left_id_consulta,right_id_consulta,left_id_consulta_original,right_id_consulta_original,left_record_key,right_record_key,left_name,right_name,left_dob,right_dob,left_sex,right_sex,blocking_passes,full_name_score,birth_date_score,sex_score,last_names_score,contact_score,total_score,classification
7788,9725,CJS_M_USA_0409_22,KDM_F_USA_2906_92,CJS_M_USA_0409_22,KDM_F_USA_2906_92,transacciones|transacciones_estados_unidos_2024.csv|1122,transacciones|transacciones_estados_unidos_2025.csv|1392,charles johnson smith,karen davis miller,2013-06-20,2013-06-20,M,F,birthdate_country,0.5688,1.0,0.0,0.5127,0.0,0.5788,no_match
5242,7788,CJS_M_USA_1512_43,CJS_M_USA_0409_22,CJS_M_USA_1512_43,CJS_M_USA_0409_22,transacciones|transacciones_estados_unidos_2023.csv|243,transacciones|transacciones_estados_unidos_2024.csv|1122,charles johnson smith,charles johnson smith,2013-06-20,2013-06-20,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
7788,9027,CJS_M_USA_0409_22,CJS_M_USA_2104_94,CJS_M_USA_0409_22,CJS_M_USA_2104_94,transacciones|transacciones_estados_unidos_2024.csv|1122,transacciones|transacciones_estados_unidos_2025.csv|694,charles johnson smith,charles johnson smith,2013-06-20,2013-06-20,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
7395,9027,CJS_M_USA_1009_29,CJS_M_USA_2104_94,CJS_M_USA_1009_29,CJS_M_USA_2104_94,transacciones|transacciones_estados_unidos_2024.csv|729,transacciones|transacciones_estados_unidos_2025.csv|694,charles johnson smith,charles johnson smith,2013-06-20,2013-06-20,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,1.0,1.0,1.0,1.0,0.0,0.9,auto_match_supported_dob_surnames
6130,9027,CJS_M_USA_2307_31,CJS_M_USA_2104_94,CJS_M_USA_2307_31,CJS_M_USA_2104_94,transacciones|transacciones_estados_unidos_2023.csv|1131,transacciones|transacciones_estados_unidos_2025.csv|694,charles johnson smith,charles johnson smith,2013-06-20,2013-06-20,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
5244,5599,EMJ_F_USA_1809_45,EMJ_F_USA_1508_00,EMJ_F_USA_1809_45,EMJ_F_USA_1508_00,transacciones|transacciones_estados_unidos_2023.csv|245,transacciones|transacciones_estados_unidos_2023.csv|600,e martinez johnson,emily martinez johnson,2013-09-23,2013-09-23,F,F,birthdate_country | birthdate_lastname_soundex_country | email_exact | phone_country,0.8955,1.0,1.0,1.0,1.0,0.9582,auto_match_supported_dob_surnames
8893,8936,WMB_M_USA_1312_60,WMB_M_USA_2710_03,WMB_M_USA_1312_60,WMB_M_USA_2710_03,transacciones|transacciones_estados_unidos_2025.csv|560,transacciones|transacciones_estados_unidos_2025.csv|603,william miller brown,william miller,1977-06-28,1977-06-28,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,0.94,1.0,1.0,0.5,1.0,0.926,auto_match_supported_dob_contact
5245,8936,WMB_M_USA_0109_46,WMB_M_USA_2710_03,WMB_M_USA_0109_46,WMB_M_USA_2710_03,transacciones|transacciones_estados_unidos_2023.csv|246,transacciones|transacciones_estados_unidos_2025.csv|603,william miller brown,william miller,1977-06-28,1977-06-28,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,0.94,1.0,1.0,0.5,1.0,0.926,auto_match_supported_dob_contact
5245,8893,WMB_M_USA_0109_46,WMB_M_USA_1312_60,WMB_M_USA_0109_46,WMB_M_USA_1312_60,transacciones|transacciones_estados_unidos_2023.csv|246,transacciones|transacciones_estados_unidos_2025.csv|560,william miller brown,william miller brown,1977-06-28,1977-06-28,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
6339,7490,JTD_F_USA_1701_40,JTD_F_USA_2704_24,JTD_F_USA_1701_40,JTD_F_USA_2704_24,transacciones|transacciones_estados_unidos_2023.csv|1340,transacciones|transacciones_estados_unidos_2024.csv|824,jessica taylor davis,jessica taylor davis,1974-09-05,1974-09-05,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
6763,7490,JTD_F_USA_0708_97,JTD_F_USA_2704_24,JTD_F_USA_0708_97,JTD_F_USA_2704_24,transacciones|transacciones_estados_unidos_2024.csv|97,transacciones|transacciones_estados_unidos_2024.csv|824,jessica taylor davis,jessica taylor davis,1974-09-05,1974-09-05,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
5246,7490,JTD_F_USA_2810_47,JTD_F_USA_2704_24,JTD_F_USA_2810_47,JTD_F_USA_2704_24,transacciones|transacciones_estados_unidos_2023.csv|247,transacciones|transacciones_estados_unidos_2024.csv|824,jessica taylor davis,jessica taylor davis,1974-09-05,1974-09-05,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
5246,6339,JTD_F_USA_2810_47,JTD_F_USA_1701_40,JTD_F_USA_2810_47,JTD_F_USA_1701_40,transacciones|transacciones_estados_unidos_2023.csv|247,transacciones|transacciones_estados_unidos_2023.csv|1340,jessica taylor davis,jessica taylor davis,1974-09-05,1974-09-05,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
6339,6763,JTD_F_USA_1701_40,JTD_F_USA_0708_97,JTD_F_USA_1701_40,JTD_F_USA_0708_97,transacciones|transacciones_estados_unidos_2023.csv|1340,transacciones|transacciones_estados_unidos_2024.csv|97,jessica taylor davis,jessica taylor davis,1974-09-05,1974-09-05,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
5246,6763,JTD_F_USA_2810_47,JTD_F_USA_0708_97,JTD_F_USA_2810_47,JTD_F_USA_0708_97,transacciones|transacciones_estados_unidos_2023.csv|247,transacciones|transacciones_estados_unidos_2024.csv|97,jessica taylor davis,jessica taylor davis,1974-09-05,1974-09-05,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
5248,5835,PJJ_F_USA_2305_49,PJJ_F_USA_2311_36,PJJ_F_USA_2305_49,PJJ_F_USA_2311_36,transacciones|transacciones_estados_unidos_2023.csv|249,transacciones|transacciones_estados_unidos_2023.csv|836,patricia johnson jones,patricia johnson jones,1943-10-30,1943-10-30,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
5249,6961,NWM_F_USA_1005_50,NWM_F_USA_1510_95,NWM_F_USA_1005_50,NWM_F_USA_1510_95,transacciones|transacciones_estados_unidos_2023.csv|250,transacciones|transacciones_estados_unidos_2024.csv|295,nancy williams martinez,nancy williams martinez,1957-06-26,1957-06-26,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
5251,6089,MST_M_USA_2104_52,MST_M_USA_1802_90,MST_M_USA_2104_52,MST_M_USA_1802_90,transacciones|transacciones_estados_unidos_2023.csv|252,transacciones|transacciones_estados_unidos_2023.csv|1090,michael smith taylor,michael smith taylor,1952-01-28,1952-01-28,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
5252,6833,ERT_F_USA_1408_53,ERT_F_USA_0205_67,ERT_F_USA_1408_53,ERT_F_USA_0205_67,transacciones|transacciones_estados_unidos_2023.csv|253,transacciones|transacciones_estados_unidos_2024.csv|167,elizabeth rodriguez taylor,elizabeth rdriguez taylor,1989-12-31,1989-12-31,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,0.9443,1.0,1.0,0.9833,1.0,0.9761,auto_match_supported_dob_contact
5252,8861,ERT_F_USA_1408_53,ERT_F_USA_0911_28,ERT_F_USA_1408_53,ERT_F_USA_0911_28,transacciones|transacciones_estados_unidos_2023.csv|253,transacciones|transacciones_estados_unidos_2025.csv|528,elizabeth rodriguez taylor,elizabeth rodriguez taylor,1989-12-31,1989-12-31,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
6833,8861,ERT_F_USA_0205_67,ERT_F_USA_0911_28,ERT_F_USA_0205_67,ERT_F_USA_0911_28,transacciones|transacciones_estados_unidos_2024.csv|167,transacciones|transacciones_estados_unidos_2025.csv|528,elizabeth rdriguez taylor,elizabeth rodriguez taylor,1989-12-31,1989-12-31,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,0.9443,1.0,1.0,0.9833,1.0,0.9761,auto_match_supported_dob_contact
6553,7457,RMW_M_USA_2003_54,RMW_M_USA_0208_91,RMW_M_USA_2003_54,RMW_M_USA_0208_91,transacciones|transacciones_estados_unidos_2023.csv|1554,transacciones|transacciones_estados_unidos_2024.csv|791,robert moore,robert moore williams,2012-01-10,2012-01-10,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,0.9143,1.0,1.0,0.5,1.0,0.9157,auto_match_supported_dob_contact
5253,7457,RMW_M_USA_0608_54,RMW_M_USA_0208_91,RMW_M_USA_0608_54,RMW_M_USA_0208_91,transacciones|transacciones_estados_unidos_2023.csv|254,transacciones|transacciones_estados_unidos_2024.csv|791,robert moore williams,robert moore williams,2012-01-10,2012-01-10,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
5253,6553,RMW_M_USA_0608_54,RMW_M_USA_2003_54,RMW_M_USA_0608_54,RMW_M_USA_2003_54,transacciones|transacciones_estados_unidos_2023.csv|254,transacciones|transacciones_estados_unidos_2023.csv|1554,robert moore williams,robert moore,2012-01-10,2012-01-10,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,0.9143,1.0,1.0,0.5,1.0,0.9157,auto_match_supported_dob_contact
5257,9573,JJS_M_USA_0606_58,JJS_M_USA_1810_40,JJS_M_USA_0606_58,JJS_M_USA_1810_40,transacciones|transacciones_estados_unidos_2023.csv|258,transacciones|transacciones_estados_unidos_2025.csv|1240,john jones smith,john jones smith,1992-08-10,1992-08-10,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
5257,9169,JJS_M_USA_0606_58,JJS_M_USA_1207_36,JJS_M_USA_0606_58,JJS_M_USA_1207_36,transacciones|transacciones_estados_unidos_2023.csv|258,transacciones|transacciones_estados_unidos_2025.csv|836,john jones smith,john jones smith,1992-08-10,1992-08-10,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
9169,9573,JJS_M_USA_1207_36,JJS_M_USA_1810_40,JJS_M_USA_1207_36,JJS_M_USA_1810_40,transacciones|transacciones_estados_unidos_2025.csv|836,transacciones|transacciones_estados_unidos_2025.csv|1240,john jones smith,john jones smith,1992-08-10,1992-08-10,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
7790,8664,DJA_M_USA_1501_24,DJA_M_USA_0602_31,DJA_M_USA_1501_24,DJA_M_USA_0602_31,transacciones|transacciones_estados_unidos_2024.csv|1124,transacciones|transacciones_estados_unidos_2025.csv|331,daniel jones anderson,daniel jones anderson,1984-08-23,1984-08-23,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
5258,7790,DJA_M_USA_1403_59,DJA_M_USA_1501_24,DJA_M_USA_1403_59,DJA_M_USA_1501_24,transacciones|transacciones_estados_unidos_2023.csv|259,transacciones|transacciones_estados_unidos_2024.csv|1124,daniel jones anderson,daniel jones anderson,1984-08-23,1984-08-23,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
5258,8664,DJA_M_USA_1403_59,DJA_M_USA_0602_31,DJA_M_USA_1403_59,DJA_M_USA_0602_31,transacciones|transacciones_estados_unidos_2023.csv|259,transacciones|transacciones_estados_unidos_2025.csv|331,daniel jones anderson,daniel jones anderson,1984-08-23,1984-08-23,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
5456,9819,TJB_M_USA_2704_57,TJB_M_USA_2706_86,TJB_M_USA_2704_57,TJB_M_USA_2706_86,transacciones|transacciones_estados_unidos_2023.csv|457,transacciones|transacciones_estados_unidos_2025.csv|1486,thomas jones brown,thomas jones brown,1976-06-08,1976-06-08,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
5259,9819,TJB_M_USA_0401_60,TJB_M_USA_2706_86,TJB_M_USA_0401_60,TJB_M_USA_2706_86,transacciones|transacciones_estados_unidos_2023.csv|260,transacciones|transacciones_estados_unidos_2025.csv|1486,thomas jones brown,thomas jones brown,1976-06-08,1976-06-08,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
5456,7157,TJB_M_USA_2704_57,TJB_M_USA_1005_91,TJB_M_USA_2704_57,TJB_M_USA_1005_91,transacciones|transacciones_estados_unidos_2023.csv|457,transacciones|transacciones_estados_unidos_2024.csv|491,thomas jones brown,thomas jones brown,1976-06-08,1976-06-08,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
5259,7157,TJB_M_USA_0401_60,TJB_M_USA_1005_91,TJB_M_USA_0401_60,TJB_M_USA_1005_91,transacciones|transacciones_estados_unidos_2023.csv|260,transacciones|transacciones_estados_unidos_2024.csv|491,thomas jones brown,thomas jones brown,1976-06-08,1976-06-08,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
7157,9819,TJB_M_USA_1005_91,TJB_M_USA_2706_86,TJB_M_USA_1005_91,TJB_M_USA_2706_86,transacciones|transacciones_estados_unidos_2024.csv|491,transacciones|transacciones_estados_unidos_2025.csv|1486,thomas jones brown,thomas jones brown,1976-06-08,1976-06-08,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
5259,5456,TJB_M_USA_0401_60,TJB_M_USA_2704_57,TJB_M_USA_0401_60,TJB_M_USA_2704_57,transacciones|transacciones_estados_unidos_2023.csv|260,transacciones|transacciones_estados_unidos_2023.csv|457,thomas jones brown,thomas jones brown,1976-06-08,1976-06-08,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
7139,7577,EJA_F_USA_1504_73,EJA_F_USA_3103_11,EJA_F_USA_1504_73,EJA_F_USA_3103_11,transacciones|transacciones_estados_unidos_2024.csv|473,transacciones|transacciones_estados_unidos_2024.csv|911,emily johnson anderson,emily johnson anderson,2007-05-24,2007-05-24,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,1.0,1.0,1.0,1.0,0.0,0.9,auto_match_supported_dob_surnames
7139,9772,EJA_F_USA_1504_73,EJA_F_USA_2812_39,EJA_F_USA_1504_73,EJA_F_USA_2812_39,transacciones|transacciones_estados_unidos_2024.csv|473,transacciones|transacciones_estados_unidos_2025.csv|1439,emily johnson anderson,emily johnson anderson,2007-05-24,2007-05-24,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
7577,9772,EJA_F_USA_3103_11,EJA_F_USA_2812_39,EJA_F_USA_3103_11,EJA_F_USA_2812_39,transacciones|transacciones_estados_unidos_2024.csv|911,transacciones|transacciones_estados_unidos_2025.csv|1439,emily johnson anderson,emily johnson anderson,2007-05-24,2007-05-24,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
7139,9971,EJA_F_USA_1504_73,EJA_F_USA_0301_38,EJA_F_USA_1504_73,EJA_F_USA_0301_38,transacciones|transacciones_estados_unidos_2024.csv|473,transacciones|transacciones_estados_unidos_2025.csv|1638,emily johnson anderson,emily johnson anderson,2007-05-24,2007-05-24,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
5260,7577,EJA_F_USA_2911_61,EJA_F_USA_3103_11,EJA_F_USA_2911_61,EJA_F_USA_3103_11,transacciones|transacciones_estados_unidos_2023.csv|261,transacciones|transacciones_estados_unidos_2024.csv|911,emily johnson anderson,emily johnson anderson,2007-05-24,2007-05-24,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,1.0,1.0,1.0,1.0,0.0,0.9,auto_match_supported_dob_surnames
7577,9971,EJA_F_USA_3103_11,EJA_F_USA_0301_38,EJA_F_USA_3103_11,EJA_F_USA_0301_38,transacciones|transacciones_estados_unidos_2024.csv|911,transacciones|transacciones_estados_unidos_2025.csv|1638,emily johnson anderson,emily johnson anderson,2007-05-24,2007-05-24,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,1.0,1.0,1.0,1.0,0.0,0.9,auto_match_supported_dob_surnames
5260,9772,EJA_F_USA_2911_61,EJA_F_USA_2812_39,EJA_F_USA_2911_61,EJA_F_USA_2812_39,transacciones|transacciones_estados_unidos_2023.csv|261,transacciones|transacciones_estados_unidos_2025.csv|1439,emily johnson anderson,emily johnson anderson,2007-05-24,2007-05-24,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
5260,9971,EJA_F_USA_2911_61,EJA_F_USA_0301_38,EJA_F_USA_2911_61,EJA_F_USA_0301_38,transacciones|transacciones_estados_unidos_2023.csv|261,transacciones|transacciones_estados_unidos_2025.csv|1638,emily johnson anderson,emily johnson anderson,2007-05-24,2007-05-24,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
9772,9971,EJA_F_USA_2812_39,EJA_F_USA_0301_38,EJA_F_USA_2812_39,EJA_F_USA_0301_38,transacciones|transacciones_estados_unidos_2025.csv|1439,transacciones|transacciones_estados_unidos_2025.csv|1638,emily johnson anderson,emily johnson anderson,2007-05-24,2007-05-24,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
